# time  field_L1  field_L2  field_Linf  numeric_E_left  exact_E_left  error_E_left  numeric_E_right  exact_E_right  error_E_right  numeric_E_body  exact_E_body  error_E_body
1.65405320e-02  1.86461497e-04  2.41485909e-04  3.73239559e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.28922941e+00  2.29230999e+00  3.08057537e-03  2.50584185e+00  2.50892210e+00  3.08025161e-03
1.66807060e-02  1.86470319e-04  2.41497490e-04  3.73258086e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.28932770e+00  2.29240829e+00  3.08059390e-03  2.50594014e+00  2.50902041e+00  3.08027014e-03
1.68208800e-02  1.86479141e-04  2.41509070e-04  3.73276613e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.28942598e+00  2.29250659e+00  3.08061242e-03  2.50603842e+00  2.50911871e+00  3.08028867e-03
1.69610540e-02  1.86487963e-04  2.41520650e-04  3.73295139e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.28952425e+00  2.29260488e+00  3.08063095e-03  2.50613669e+00  2.50921700e+00  3.08030719e-03
1.71012280e-02  1.86496785e-04  2.41532229e-04  3.73313663e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.28962252e+00  2.29270317e+00  3.08064947e-03  2.50623496e+00  2.50931528e+00  3.08032572e-03
1.72414020e-02  1.86505605e-04  2.41543807e-04  3.73332187e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.28972078e+00  2.29280144e+00  3.08066800e-03  2.50633322e+00  2.50941356e+00  3.08034424e-03
1.73815760e-02  1.86514428e-04  2.41555388e-04  3.73350713e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.28981903e+00  2.29289971e+00  3.08068652e-03  2.50643147e+00  2.50951183e+00  3.08036277e-03
1.75217500e-02  1.86523250e-04  2.41566968e-04  3.73369238e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.28991727e+00  2.29299798e+00  3.08070505e-03  2.50652972e+00  2.50961010e+00  3.08038129e-03
1.76619240e-02  1.86532070e-04  2.41578546e-04  3.73387760e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29001551e+00  2.29309624e+00  3.08072357e-03  2.50662795e+00  2.50970835e+00  3.08039982e-03
1.78020980e-02  1.86540892e-04  2.41590125e-04  3.73406284e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29011374e+00  2.29319449e+00  3.08074209e-03  2.50672619e+00  2.50980660e+00  3.08041834e-03
1.79422720e-02  1.86549712e-04  2.41601702e-04  3.73424805e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29021197e+00  2.29329273e+00  3.08076062e-03  2.50682441e+00  2.50990485e+00  3.08043686e-03
1.80824460e-02  1.86558534e-04  2.41613283e-04  3.73443330e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29031019e+00  2.29339097e+00  3.08077914e-03  2.50692263e+00  2.51000309e+00  3.08045539e-03
1.82226200e-02  1.86567355e-04  2.41624860e-04  3.73461852e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29040840e+00  2.29348920e+00  3.08079766e-03  2.50702084e+00  2.51010132e+00  3.08047391e-03
1.83627940e-02  1.86576176e-04  2.41636438e-04  3.73480373e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29050661e+00  2.29358742e+00  3.08081618e-03  2.50711905e+00  2.51019954e+00  3.08049243e-03
1.85029680e-02  1.86584996e-04  2.41648016e-04  3.73498895e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29060480e+00  2.29368564e+00  3.08083470e-03  2.50721725e+00  2.51029776e+00  3.08051095e-03
1.86431420e-02  1.86593816e-04  2.41659593e-04  3.73517414e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29070300e+00  2.29378385e+00  3.08085322e-03  2.50731544e+00  2.51039597e+00  3.08052947e-03
1.87833160e-02  1.86602636e-04  2.41671170e-04  3.73535934e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29080118e+00  2.29388205e+00  3.08087174e-03  2.50741362e+00  2.51049417e+00  3.08054799e-03
1.89234900e-02  1.86611457e-04  2.41682748e-04  3.73554455e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29089936e+00  2.29398025e+00  3.08089026e-03  2.50751180e+00  2.51059237e+00  3.08056651e-03
1.90636640e-02  1.86620277e-04  2.41694325e-04  3.73572974e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29099753e+00  2.29407844e+00  3.08090878e-03  2.50760997e+00  2.51069056e+00  3.08058503e-03
1.92038380e-02  1.86629096e-04  2.41705901e-04  3.73591491e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29109570e+00  2.29417662e+00  3.08092730e-03  2.50770814e+00  2.51078874e+00  3.08060355e-03
1.93440120e-02  1.86637916e-04  2.41717477e-04  3.73610010e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29119385e+00  2.29427480e+00  3.08094582e-03  2.50780629e+00  2.51088692e+00  3.08062207e-03
1.94841860e-02  1.86646736e-04  2.41729054e-04  3.73628528e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29129200e+00  2.29437297e+00  3.08096434e-03  2.50790445e+00  2.51098509e+00  3.08064058e-03
1.96243600e-02  1.86655556e-04  2.41740630e-04  3.73647045e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29139015e+00  2.29447113e+00  3.08098285e-03  2.50800259e+00  2.51108325e+00  3.08065910e-03
1.97645340e-02  1.86664375e-04  2.41752206e-04  3.73665562e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29148829e+00  2.29456929e+00  3.08100137e-03  2.50810073e+00  2.51118141e+00  3.08067762e-03
1.99047080e-02  1.86673194e-04  2.41763782e-04  3.73684078e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29158642e+00  2.29466744e+00  3.08101989e-03  2.50819886e+00  2.51127955e+00  3.08069613e-03
2.00448820e-02  1.86682013e-04  2.41775357e-04  3.73702594e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29168454e+00  2.29476558e+00  3.08103840e-03  2.50829698e+00  2.51137770e+00  3.08071465e-03
2.01850560e-02  1.86690832e-04  2.41786933e-04  3.73721109e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29178266e+00  2.29486372e+00  3.08105692e-03  2.50839510e+00  2.51147583e+00  3.08073317e-03
2.03252300e-02  1.86699651e-04  2.41798508e-04  3.73739624e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29188077e+00  2.29496184e+00  3.08107543e-03  2.50849321e+00  2.51157396e+00  3.08075168e-03
2.04654040e-02  1.86708471e-04  2.41810083e-04  3.73758140e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29197887e+00  2.29505997e+00  3.08109395e-03  2.50859131e+00  2.51167208e+00  3.08077020e-03
2.06055780e-02  1.86717289e-04  2.41821658e-04  3.73776654e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29207697e+00  2.29515808e+00  3.08111246e-03  2.50868941e+00  2.51177020e+00  3.08078871e-03
2.07457520e-02  1.86726108e-04  2.41833232e-04  3.73795167e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29217506e+00  2.29525619e+00  3.08113098e-03  2.50878750e+00  2.51186831e+00  3.08080722e-03
2.08859260e-02  1.86734926e-04  2.41844806e-04  3.73813680e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29227314e+00  2.29535429e+00  3.08114949e-03  2.50888559e+00  2.51196641e+00  3.08082574e-03
2.10261000e-02  1.86743743e-04  2.41856379e-04  3.73832191e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29237122e+00  2.29545239e+00  3.08116800e-03  2.50898366e+00  2.51206451e+00  3.08084425e-03
2.11662740e-02  1.86752562e-04  2.41867954e-04  3.73850705e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29246929e+00  2.29555048e+00  3.08118651e-03  2.50908173e+00  2.51216260e+00  3.08086276e-03
2.13064480e-02  1.86761380e-04  2.41879527e-04  3.73869215e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29256735e+00  2.29564856e+00  3.08120503e-03  2.50917980e+00  2.51226068e+00  3.08088127e-03
2.14466220e-02  1.86770198e-04  2.41891101e-04  3.73887727e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29266541e+00  2.29574664e+00  3.08122354e-03  2.50927785e+00  2.51235875e+00  3.08089978e-03
2.15867960e-02  1.86779015e-04  2.41902674e-04  3.73906238e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29276346e+00  2.29584470e+00  3.08124205e-03  2.50937590e+00  2.51245682e+00  3.08091829e-03
2.17269700e-02  1.86787834e-04  2.41914249e-04  3.73924751e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29286151e+00  2.29594277e+00  3.08126056e-03  2.50947395e+00  2.51255488e+00  3.08093681e-03
2.18671440e-02  1.86796650e-04  2.41925820e-04  3.73943258e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29295954e+00  2.29604082e+00  3.08127907e-03  2.50957198e+00  2.51265294e+00  3.08095531e-03
2.20073180e-02  1.86805468e-04  2.41937393e-04  3.73961768e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29305757e+00  2.29613887e+00  3.08129758e-03  2.50967001e+00  2.51275099e+00  3.08097382e-03
2.21474920e-02  1.86814285e-04  2.41948966e-04  3.73980277e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29315559e+00  2.29623691e+00  3.08131609e-03  2.50976804e+00  2.51284903e+00  3.08099233e-03
2.22876660e-02  1.86823102e-04  2.41960537e-04  3.73998785e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29325361e+00  2.29633495e+00  3.08133459e-03  2.50986605e+00  2.51294706e+00  3.08101084e-03
2.24278400e-02  1.86831919e-04  2.41972110e-04  3.74017293e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29335162e+00  2.29643297e+00  3.08135310e-03  2.50996406e+00  2.51304509e+00  3.08102935e-03
2.25680140e-02  1.86840736e-04  2.41983681e-04  3.74035800e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29344962e+00  2.29653100e+00  3.08137161e-03  2.51006207e+00  2.51314311e+00  3.08104786e-03
2.27081880e-02  1.86849551e-04  2.41995251e-04  3.74054305e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29354762e+00  2.29662901e+00  3.08139011e-03  2.51016006e+00  2.51324113e+00  3.08106636e-03
2.28483620e-02  1.86858368e-04  2.42006823e-04  3.74072812e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29364561e+00  2.29672702e+00  3.08140862e-03  2.51025805e+00  2.51333914e+00  3.08108487e-03
2.29885360e-02  1.86867185e-04  2.42018395e-04  3.74091319e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29374359e+00  2.29682502e+00  3.08142713e-03  2.51035603e+00  2.51343714e+00  3.08110337e-03
2.31287100e-02  1.86876002e-04  2.42029966e-04  3.74109825e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29384157e+00  2.29692301e+00  3.08144564e-03  2.51045401e+00  2.51353513e+00  3.08112188e-03
2.32688840e-02  1.86884817e-04  2.42041536e-04  3.74128329e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29393954e+00  2.29702100e+00  3.08146414e-03  2.51055198e+00  2.51363312e+00  3.08114038e-03
2.34090580e-02  1.86893632e-04  2.42053105e-04  3.74146832e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29403750e+00  2.29711898e+00  3.08148264e-03  2.51064994e+00  2.51373110e+00  3.08115889e-03
2.35492320e-02  1.86902448e-04  2.42064676e-04  3.74165336e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29413546e+00  2.29721696e+00  3.08150115e-03  2.51074790e+00  2.51382908e+00  3.08117739e-03
2.36894060e-02  1.86911265e-04  2.42076248e-04  3.74183842e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29423341e+00  2.29731493e+00  3.08151965e-03  2.51084585e+00  2.51392704e+00  3.08119590e-03
2.38295800e-02  1.86920080e-04  2.42087817e-04  3.74202345e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29433135e+00  2.29741289e+00  3.08153815e-03  2.51094379e+00  2.51402500e+00  3.08121440e-03
2.39697540e-02  1.86928895e-04  2.42099386e-04  3.74220846e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29442928e+00  2.29751084e+00  3.08155666e-03  2.51104173e+00  2.51412296e+00  3.08123290e-03
2.41099280e-02  1.86937710e-04  2.42110955e-04  3.74239348e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29452721e+00  2.29760879e+00  3.08157516e-03  2.51113965e+00  2.51422091e+00  3.08125140e-03
2.42501020e-02  1.86946526e-04  2.42122525e-04  3.74257851e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29462514e+00  2.29770673e+00  3.08159366e-03  2.51123758e+00  2.51431885e+00  3.08126991e-03
2.43902760e-02  1.86955340e-04  2.42134093e-04  3.74276351e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29472305e+00  2.29780466e+00  3.08161216e-03  2.51133549e+00  2.51441678e+00  3.08128841e-03
2.45304500e-02  1.86964155e-04  2.42145662e-04  3.74294852e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29482096e+00  2.29790259e+00  3.08163066e-03  2.51143340e+00  2.51451471e+00  3.08130691e-03
2.46706240e-02  1.86972969e-04  2.42157230e-04  3.74313351e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29491886e+00  2.29800051e+00  3.08164916e-03  2.51153130e+00  2.51461263e+00  3.08132541e-03
2.48107980e-02  1.86981785e-04  2.42168800e-04  3.74331853e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29501676e+00  2.29809843e+00  3.08166766e-03  2.51162920e+00  2.51471054e+00  3.08134391e-03
2.49509720e-02  1.86990599e-04  2.42180368e-04  3.74350352e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29511465e+00  2.29819633e+00  3.08168616e-03  2.51172709e+00  2.51480845e+00  3.08136241e-03
2.50911460e-02  1.86999413e-04  2.42191935e-04  3.74368849e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29521253e+00  2.29829423e+00  3.08170466e-03  2.51182497e+00  2.51490635e+00  3.08138091e-03
2.52313200e-02  1.87008228e-04  2.42203504e-04  3.74387349e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29531041e+00  2.29839213e+00  3.08172316e-03  2.51192285e+00  2.51500425e+00  3.08139941e-03
2.53714940e-02  1.87017041e-04  2.42215070e-04  3.74405846e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29540827e+00  2.29849002e+00  3.08174166e-03  2.51202072e+00  2.51510213e+00  3.08141790e-03
2.55116680e-02  1.87025856e-04  2.42226638e-04  3.74424344e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29550614e+00  2.29858790e+00  3.08176015e-03  2.51211858e+00  2.51520001e+00  3.08143640e-03
2.56518420e-02  1.87034669e-04  2.42238205e-04  3.74442841e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29560399e+00  2.29868577e+00  3.08177865e-03  2.51221643e+00  2.51529789e+00  3.08145490e-03
2.57920160e-02  1.87043482e-04  2.42249771e-04  3.74461336e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29570184e+00  2.29878364e+00  3.08179715e-03  2.51231428e+00  2.51539576e+00  3.08147339e-03
2.59321900e-02  1.87052295e-04  2.42261337e-04  3.74479831e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29579968e+00  2.29888150e+00  3.08181564e-03  2.51241212e+00  2.51549362e+00  3.08149189e-03
2.60723640e-02  1.87061109e-04  2.42272904e-04  3.74498328e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29589752e+00  2.29897935e+00  3.08183414e-03  2.51250996e+00  2.51559147e+00  3.08151038e-03
2.62125380e-02  1.87069922e-04  2.42284471e-04  3.74516823e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29599535e+00  2.29907720e+00  3.08185263e-03  2.51260779e+00  2.51568932e+00  3.08152888e-03
2.63527120e-02  1.87078735e-04  2.42296036e-04  3.74535316e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29609317e+00  2.29917504e+00  3.08187113e-03  2.51270561e+00  2.51578716e+00  3.08154737e-03
2.64928860e-02  1.87087548e-04  2.42307602e-04  3.74553811e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29619098e+00  2.29927287e+00  3.08188962e-03  2.51280343e+00  2.51588499e+00  3.08156587e-03
2.66330600e-02  1.87096361e-04  2.42319167e-04  3.74572304e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29628879e+00  2.29937070e+00  3.08190811e-03  2.51290123e+00  2.51598282e+00  3.08158436e-03
2.67732340e-02  1.87105172e-04  2.42330731e-04  3.74590795e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29638660e+00  2.29946852e+00  3.08192661e-03  2.51299904e+00  2.51608064e+00  3.08160285e-03
2.69134080e-02  1.87113986e-04  2.42342299e-04  3.74609291e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29648439e+00  2.29956634e+00  3.08194510e-03  2.51309683e+00  2.51617845e+00  3.08162135e-03
2.70535820e-02  1.87122797e-04  2.42353861e-04  3.74627780e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29658218e+00  2.29966414e+00  3.08196359e-03  2.51319462e+00  2.51627626e+00  3.08163984e-03
2.71937560e-02  1.87131609e-04  2.42365425e-04  3.74646271e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29667996e+00  2.29976194e+00  3.08198208e-03  2.51329240e+00  2.51637406e+00  3.08165833e-03
2.73339300e-02  1.87140422e-04  2.42376991e-04  3.74664764e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29677774e+00  2.29985974e+00  3.08200057e-03  2.51339018e+00  2.51647185e+00  3.08167682e-03
2.74741040e-02  1.87149234e-04  2.42388555e-04  3.74683254e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29687551e+00  2.29995752e+00  3.08201906e-03  2.51348795e+00  2.51656964e+00  3.08169531e-03
2.76142780e-02  1.87158045e-04  2.42400119e-04  3.74701743e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29697327e+00  2.30005530e+00  3.08203755e-03  2.51358571e+00  2.51666742e+00  3.08171380e-03
2.77544520e-02  1.87166857e-04  2.42411683e-04  3.74720234e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29707102e+00  2.30015308e+00  3.08205604e-03  2.51368346e+00  2.51676520e+00  3.08173229e-03
2.78946260e-02  1.87175668e-04  2.42423246e-04  3.74738722e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29716877e+00  2.30025085e+00  3.08207453e-03  2.51378121e+00  2.51686296e+00  3.08175078e-03
2.80348000e-02  1.87184479e-04  2.42434808e-04  3.74757210e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29726651e+00  2.30034861e+00  3.08209302e-03  2.51387895e+00  2.51696072e+00  3.08176927e-03
2.81749740e-02  1.87193290e-04  2.42446371e-04  3.74775697e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29736425e+00  2.30044636e+00  3.08211151e-03  2.51397669e+00  2.51705848e+00  3.08178775e-03
2.83151480e-02  1.87202101e-04  2.42457934e-04  3.74794185e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29746198e+00  2.30054411e+00  3.08212999e-03  2.51407442e+00  2.51715622e+00  3.08180624e-03
2.84553220e-02  1.87210911e-04  2.42469496e-04  3.74812671e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29755970e+00  2.30064185e+00  3.08214848e-03  2.51417214e+00  2.51725397e+00  3.08182473e-03
2.85954960e-02  1.87219722e-04  2.42481059e-04  3.74831158e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29765741e+00  2.30073958e+00  3.08216697e-03  2.51426986e+00  2.51735170e+00  3.08184321e-03
2.87356700e-02  1.87228533e-04  2.42492622e-04  3.74849645e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29775512e+00  2.30083731e+00  3.08218545e-03  2.51436756e+00  2.51744943e+00  3.08186170e-03
2.88758440e-02  1.87237344e-04  2.42504183e-04  3.74868131e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29785283e+00  2.30093503e+00  3.08220394e-03  2.51446527e+00  2.51754715e+00  3.08188019e-03
2.90160180e-02  1.87246154e-04  2.42515745e-04  3.74886616e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29795052e+00  2.30103274e+00  3.08222243e-03  2.51456296e+00  2.51764486e+00  3.08189867e-03
2.91561920e-02  1.87254963e-04  2.42527306e-04  3.74905099e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29804821e+00  2.30113045e+00  3.08224091e-03  2.51466065e+00  2.51774257e+00  3.08191715e-03
2.92963660e-02  1.87263773e-04  2.42538867e-04  3.74923584e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29814589e+00  2.30122815e+00  3.08225939e-03  2.51475833e+00  2.51784027e+00  3.08193564e-03
2.94365400e-02  1.87272583e-04  2.42550428e-04  3.74942067e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29824357e+00  2.30132584e+00  3.08227788e-03  2.51485601e+00  2.51793796e+00  3.08195412e-03
2.95767140e-02  1.87281393e-04  2.42561989e-04  3.74960550e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29834124e+00  2.30142353e+00  3.08229636e-03  2.51495368e+00  2.51803565e+00  3.08197261e-03
2.97168880e-02  1.87290202e-04  2.42573549e-04  3.74979032e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29843890e+00  2.30152121e+00  3.08231484e-03  2.51505134e+00  2.51813333e+00  3.08199109e-03
2.98570620e-02  1.87299011e-04  2.42585108e-04  3.74997513e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29853655e+00  2.30161889e+00  3.08233332e-03  2.51514899e+00  2.51823100e+00  3.08200957e-03
2.99972360e-02  1.87307820e-04  2.42596669e-04  3.75015996e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29863420e+00  2.30171655e+00  3.08235181e-03  2.51524664e+00  2.51832867e+00  3.08202805e-03
3.01374100e-02  1.87316630e-04  2.42608229e-04  3.75034477e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29873184e+00  2.30181421e+00  3.08237029e-03  2.51534429e+00  2.51842633e+00  3.08204653e-03
3.02775840e-02  1.87325439e-04  2.42619790e-04  3.75052959e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29882948e+00  2.30191187e+00  3.08238877e-03  2.51544192e+00  2.51852399e+00  3.08206501e-03
3.04177580e-02  1.87334247e-04  2.42631347e-04  3.75071437e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29892711e+00  2.30200952e+00  3.08240725e-03  2.51553955e+00  2.51862163e+00  3.08208349e-03
3.05579320e-02  1.87343056e-04  2.42642907e-04  3.75089917e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.29902473e+00  2.30210716e+00  3.08242573e-03  2.51563717e+00  2.51871927e+00  3.08210197e-03
