time V u1 u2 u3 Iion
0.8395000 0.0000000 2.7592500 0.4438688 0.0000000 -0.0000000
0.8395500 0.0000000 2.7593250 0.4438567 0.0000000 -0.0000000
0.8396000 0.0000000 2.7594000 0.4438446 0.0000000 -0.0000000
0.8396500 0.0000000 2.7594750 0.4438326 0.0000000 -0.0000000
0.8397000 0.0000000 2.7595500 0.4438205 0.0000000 -0.0000000
0.8397500 0.0000000 2.7596250 0.4438084 0.0000000 -0.0000000
0.8398000 0.0000000 2.7597000 0.4437964 0.0000000 -0.0000000
0.8398500 0.0000000 2.7597750 0.4437843 0.0000000 -0.0000000
0.8399000 0.0000000 2.7598500 0.4437723 0.0000000 -0.0000000
0.8399500 0.0000000 2.7599250 0.4437602 0.0000000 -0.0000000
0.8400000 0.0000000 2.7600000 0.4437481 0.0000000 -0.0000000
0.8400500 0.0000000 2.7600750 0.4437361 0.0000000 -0.0000000
0.8401000 0.0000000 2.7601500 0.4437240 0.0000000 -0.0000000
0.8401500 0.0000000 2.7602250 0.4437120 0.0000000 -0.0000000
0.8402000 0.0000000 2.7603000 0.4436999 0.0000000 -0.0000000
0.8402500 0.0000000 2.7603750 0.4436879 0.0000000 -0.0000000
0.8403000 0.0000000 2.7604500 0.4436758 0.0000000 -0.0000000
0.8403500 0.0000000 2.7605250 0.4436637 0.0000000 -0.0000000
0.8404000 0.0000000 2.7606000 0.4436517 0.0000000 -0.0000000
0.8404500 0.0000000 2.7606750 0.4436396 0.0000000 -0.0000000
0.8405000 0.0000000 2.7607500 0.4436276 0.0000000 -0.0000000
0.8405500 0.0000000 2.7608250 0.4436155 0.0000000 -0.0000000
0.8406000 0.0000000 2.7609000 0.4436035 0.0000000 -0.0000000
0.8406500 0.0000000 2.7609750 0.4435914 0.0000000 -0.0000000
0.8407000 0.0000000 2.7610500 0.4435794 0.0000000 -0.0000000
0.8407500 0.0000000 2.7611250 0.4435673 0.0000000 -0.0000000
0.8408000 0.0000000 2.7612000 0.4435553 0.0000000 -0.0000000
0.8408500 0.0000000 2.7612750 0.4435432 0.0000000 -0.0000000
0.8409000 0.0000000 2.7613500 0.4435312 0.0000000 -0.0000000
0.8409500 0.0000000 2.7614250 0.4435192 0.0000000 -0.0000000
0.8410000 0.0000000 2.7615000 0.4435071 0.0000000 -0.0000000
0.8410500 0.0000000 2.7615750 0.4434951 0.0000000 -0.0000000
0.8411000 0.0000000 2.7616500 0.4434830 0.0000000 -0.0000000
0.8411500 0.0000000 2.7617250 0.4434710 0.0000000 -0.0000000
0.8412000 0.0000000 2.7618000 0.4434589 0.0000000 -0.0000000
0.8412500 0.0000000 2.7618750 0.4434469 0.0000000 -0.0000000
0.8413000 0.0000000 2.7619500 0.4434348 0.0000000 -0.0000000
0.8413500 0.0000000 2.7620250 0.4434228 0.0000000 -0.0000000
0.8414000 0.0000000 2.7621000 0.4434108 0.0000000 -0.0000000
0.8414500 0.0000000 2.7621750 0.4433987 0.0000000 -0.0000000
0.8415000 0.0000000 2.7622500 0.4433867 0.0000000 -0.0000000
0.8415500 0.0000000 2.7623250 0.4433746 0.0000000 -0.0000000
0.8416000 0.0000000 2.7624000 0.4433626 0.0000000 -0.0000000
0.8416500 0.0000000 2.7624750 0.4433506 0.0000000 -0.0000000
0.8417000 0.0000000 2.7625500 0.4433385 0.0000000 -0.0000000
0.8417500 0.0000000 2.7626250 0.4433265 0.0000000 -0.0000000
0.8418000 0.0000000 2.7627000 0.4433145 0.0000000 -0.0000000
0.8418500 0.0000000 2.7627750 0.4433024 0.0000000 -0.0000000
0.8419000 0.0000000 2.7628500 0.4432904 0.0000000 -0.0000000
0.8419500 0.0000000 2.7629250 0.4432784 0.0000000 -0.0000000
0.8420000 0.0000000 2.7630000 0.4432663 0.0000000 -0.0000000
0.8420500 0.0000000 2.7630750 0.4432543 0.0000000 -0.0000000
0.8421000 0.0000000 2.7631500 0.4432423 0.0000000 -0.0000000
0.8421500 0.0000000 2.7632250 0.4432302 0.0000000 -0.0000000
0.8422000 0.0000000 2.7633000 0.4432182 0.0000000 -0.0000000
0.8422500 0.0000000 2.7633750 0.4432062 0.0000000 -0.0000000
0.8423000 0.0000000 2.7634500 0.4431941 0.0000000 -0.0000000
0.8423500 0.0000000 2.7635250 0.4431821 0.0000000 -0.0000000
0.8424000 0.0000000 2.7636000 0.4431701 0.0000000 -0.0000000
0.8424500 0.0000000 2.7636750 0.4431581 0.0000000 -0.0000000
0.8425000 0.0000000 2.7637500 0.4431460 0.0000000 -0.0000000
0.8425500 0.0000000 2.7638250 0.4431340 0.0000000 -0.0000000
0.8426000 0.0000000 2.7639000 0.4431220 0.0000000 -0.0000000
0.8426500 0.0000000 2.7639750 0.4431100 0.0000000 -0.0000000
0.8427000 0.0000000 2.7640500 0.4430979 0.0000000 -0.0000000
0.8427500 0.0000000 2.7641250 0.4430859 0.0000000 -0.0000000
0.8428000 0.0000000 2.7642000 0.4430739 0.0000000 -0.0000000
0.8428500 0.0000000 2.7642750 0.4430619 0.0000000 -0.0000000
0.8429000 0.0000000 2.7643500 0.4430499 0.0000000 -0.0000000
0.8429500 0.0000000 2.7644250 0.4430378 0.0000000 -0.0000000
0.8430000 0.0000000 2.7645000 0.4430258 0.0000000 -0.0000000
0.8430500 0.0000000 2.7645750 0.4430138 0.0000000 -0.0000000
0.8431000 0.0000000 2.7646500 0.4430018 0.0000000 -0.0000000
0.8431500 0.0000000 2.7647250 0.4429898 0.0000000 -0.0000000
0.8432000 0.0000000 2.7648000 0.4429777 0.0000000 -0.0000000
0.8432500 0.0000000 2.7648750 0.4429657 0.0000000 -0.0000000
0.8433000 0.0000000 2.7649500 0.4429537 0.0000000 -0.0000000
0.8433500 0.0000000 2.7650250 0.4429417 0.0000000 -0.0000000
0.8434000 0.0000000 2.7651000 0.4429297 0.0000000 -0.0000000
0.8434500 0.0000000 2.7651750 0.4429177 0.0000000 -0.0000000
0.8435000 0.0000000 2.7652500 0.4429057 0.0000000 -0.0000000
0.8435500 0.0000000 2.7653250 0.4428936 0.0000000 -0.0000000
0.8436000 0.0000000 2.7654000 0.4428816 0.0000000 -0.0000000
0.8436500 0.0000000 2.7654750 0.4428696 0.0000000 -0.0000000
0.8437000 0.0000000 2.7655500 0.4428576 0.0000000 -0.0000000
0.8437500 0.0000000 2.7656250 0.4428456 0.0000000 -0.0000000
0.8438000 0.0000000 2.7657000 0.4428336 0.0000000 -0.0000000
0.8438500 0.0000000 2.7657750 0.4428216 0.0000000 -0.0000000
0.8439000 0.0000000 2.7658500 0.4428096 0.0000000 -0.0000000
0.8439500 0.0000000 2.7659250 0.4427976 0.0000000 -0.0000000
0.8440000 0.0000000 2.7660000 0.4427856 0.0000000 -0.0000000
0.8440500 0.0000000 2.7660750 0.4427736 0.0000000 -0.0000000
0.8441000 0.0000000 2.7661500 0.4427616 0.0000000 -0.0000000
0.8441500 0.0000000 2.7662250 0.4427495 0.0000000 -0.0000000
0.8442000 0.0000000 2.7663000 0.4427375 0.0000000 -0.0000000
0.8442500 0.0000000 2.7663750 0.4427255 0.0000000 -0.0000000
0.8443000 0.0000000 2.7664500 0.4427135 0.0000000 -0.0000000
0.8443500 0.0000000 2.7665250 0.4427015 0.0000000 -0.0000000
0.8444000 0.0000000 2.7666000 0.4426895 0.0000000 -0.0000000
0.8444500 0.0000000 2.7666750 0.4426775 0.0000000 -0.0000000
0.8445000 0.0000000 2.7667500 0.4426655 0.0000000 -0.0000000
0.8445500 0.0000000 2.7668250 0.4426535 0.0000000 -0.0000000
0.8446000 0.0000000 2.7669000 0.4426415 0.0000000 -0.0000000
0.8446500 0.0000000 2.7669750 0.4426295 0.0000000 -0.0000000
0.8447000 0.0000000 2.7670500 0.4426175 0.0000000 -0.0000000
0.8447500 0.0000000 2.7671250 0.4426055 0.0000000 -0.0000000
0.8448000 0.0000000 2.7672000 0.4425935 0.0000000 -0.0000000
0.8448500 0.0000000 2.7672750 0.4425816 0.0000000 -0.0000000
0.8449000 0.0000000 2.7673500 0.4425696 0.0000000 -0.0000000
0.8449500 0.0000000 2.7674250 0.4425576 0.0000000 -0.0000000
0.8450000 0.0000000 2.7675000 0.4425456 0.0000000 -0.0000000
0.8450500 0.0000000 2.7675750 0.4425336 0.0000000 -0.0000000
0.8451000 0.0000000 2.7676500 0.4425216 0.0000000 -0.0000000
0.8451500 0.0000000 2.7677250 0.4425096 0.0000000 -0.0000000
0.8452000 0.0000000 2.7678000 0.4424976 0.0000000 -0.0000000
0.8452500 0.0000000 2.7678750 0.4424856 0.0000000 -0.0000000
0.8453000 0.0000000 2.7679500 0.4424736 0.0000000 -0.0000000
0.8453500 0.0000000 2.7680250 0.4424616 0.0000000 -0.0000000
0.8454000 0.0000000 2.7681000 0.4424496 0.0000000 -0.0000000
0.8454500 0.0000000 2.7681750 0.4424377 0.0000000 -0.0000000
0.8455000 0.0000000 2.7682500 0.4424257 0.0000000 -0.0000000
0.8455500 0.0000000 2.7683250 0.4424137 0.0000000 -0.0000000
0.8456000 0.0000000 2.7684000 0.4424017 0.0000000 -0.0000000
0.8456500 0.0000000 2.7684750 0.4423897 0.0000000 -0.0000000
0.8457000 0.0000000 2.7685500 0.4423777 0.0000000 -0.0000000
0.8457500 0.0000000 2.7686250 0.4423657 0.0000000 -0.0000000
0.8458000 0.0000000 2.7687000 0.4423538 0.0000000 -0.0000000
0.8458500 0.0000000 2.7687750 0.4423418 0.0000000 -0.0000000
0.8459000 0.0000000 2.7688500 0.4423298 0.0000000 -0.0000000
0.8459500 0.0000000 2.7689250 0.4423178 0.0000000 -0.0000000
0.8460000 0.0000000 2.7690000 0.4423058 0.0000000 -0.0000000
0.8460500 0.0000000 2.7690750 0.4422939 0.0000000 -0.0000000
0.8461000 0.0000000 2.7691500 0.4422819 0.0000000 -0.0000000
0.8461500 0.0000000 2.7692250 0.4422699 0.0000000 -0.0000000
0.8462000 0.0000000 2.7693000 0.4422579 0.0000000 -0.0000000
0.8462500 0.0000000 2.7693750 0.4422459 0.0000000 -0.0000000
0.8463000 0.0000000 2.7694500 0.4422340 0.0000000 -0.0000000
0.8463500 0.0000000 2.7695250 0.4422220 0.0000000 -0.0000000
0.8464000 0.0000000 2.7696000 0.4422100 0.0000000 -0.0000000
0.8464500 0.0000000 2.7696750 0.4421980 0.0000000 -0.0000000
0.8465000 0.0000000 2.7697500 0.4421861 0.0000000 -0.0000000
0.8465500 0.0000000 2.7698250 0.4421741 0.0000000 -0.0000000
0.8466000 0.0000000 2.7699000 0.4421621 0.0000000 -0.0000000
0.8466500 0.0000000 2.7699750 0.4421502 0.0000000 -0.0000000
0.8467000 0.0000000 2.7700500 0.4421382 0.0000000 -0.0000000
0.8467500 0.0000000 2.7701250 0.4421262 0.0000000 -0.0000000
0.8468000 0.0000000 2.7702000 0.4421142 0.0000000 -0.0000000
0.8468500 0.0000000 2.7702750 0.4421023 0.0000000 -0.0000000
0.8469000 0.0000000 2.7703500 0.4420903 0.0000000 -0.0000000
0.8469500 0.0000000 2.7704250 0.4420783 0.0000000 -0.0000000
0.8470000 0.0000000 2.7705000 0.4420664 0.0000000 -0.0000000
0.8470500 0.0000000 2.7705750 0.4420544 0.0000000 -0.0000000
0.8471000 0.0000000 2.7706500 0.4420424 0.0000000 -0.0000000
0.8471500 0.0000000 2.7707250 0.4420305 0.0000000 -0.0000000
0.8472000 0.0000000 2.7708000 0.4420185 0.0000000 -0.0000000
0.8472500 0.0000000 2.7708750 0.4420065 0.0000000 -0.0000000
0.8473000 0.0000000 2.7709500 0.4419946 0.0000000 -0.0000000
0.8473500 0.0000000 2.7710250 0.4419826 0.0000000 -0.0000000
0.8474000 0.0000000 2.7711000 0.4419707 0.0000000 -0.0000000
0.8474500 0.0000000 2.7711750 0.4419587 0.0000000 -0.0000000
0.8475000 0.0000000 2.7712500 0.4419467 0.0000000 -0.0000000
0.8475500 0.0000000 2.7713250 0.4419348 0.0000000 -0.0000000
0.8476000 0.0000000 2.7714000 0.4419228 0.0000000 -0.0000000
0.8476500 0.0000000 2.7714750 0.4419108 0.0000000 -0.0000000
0.8477000 0.0000000 2.7715500 0.4418989 0.0000000 -0.0000000
0.8477500 0.0000000 2.7716250 0.4418869 0.0000000 -0.0000000
0.8478000 0.0000000 2.7717000 0.4418750 0.0000000 -0.0000000
0.8478500 0.0000000 2.7717750 0.4418630 0.0000000 -0.0000000
0.8479000 0.0000000 2.7718500 0.4418511 0.0000000 -0.0000000
0.8479500 0.0000000 2.7719250 0.4418391 0.0000000 -0.0000000
0.8480000 0.0000000 2.7720000 0.4418272 0.0000000 -0.0000000
0.8480500 0.0000000 2.7720750 0.4418152 0.0000000 -0.0000000
0.8481000 0.0000000 2.7721500 0.4418032 0.0000000 -0.0000000
0.8481500 0.0000000 2.7722250 0.4417913 0.0000000 -0.0000000
0.8482000 0.0000000 2.7723000 0.4417793 0.0000000 -0.0000000
0.8482500 0.0000000 2.7723750 0.4417674 0.0000000 -0.0000000
0.8483000 0.0000000 2.7724500 0.4417554 0.0000000 -0.0000000
0.8483500 0.0000000 2.7725250 0.4417435 0.0000000 -0.0000000
0.8484000 0.0000000 2.7726000 0.4417315 0.0000000 -0.0000000
0.8484500 0.0000000 2.7726750 0.4417196 0.0000000 -0.0000000
0.8485000 0.0000000 2.7727500 0.4417076 0.0000000 -0.0000000
0.8485500 0.0000000 2.7728250 0.4416957 0.0000000 -0.0000000
0.8486000 0.0000000 2.7729000 0.4416838 0.0000000 -0.0000000
0.8486500 0.0000000 2.7729750 0.4416718 0.0000000 -0.0000000
0.8487000 0.0000000 2.7730500 0.4416599 0.0000000 -0.0000000
0.8487500 0.0000000 2.7731250 0.4416479 0.0000000 -0.0000000
0.8488000 0.0000000 2.7732000 0.4416360 0.0000000 -0.0000000
0.8488500 0.0000000 2.7732750 0.4416240 0.0000000 -0.0000000
0.8489000 0.0000000 2.7733500 0.4416121 0.0000000 -0.0000000
0.8489500 0.0000000 2.7734250 0.4416001 0.0000000 -0.0000000
0.8490000 0.0000000 2.7735000 0.4415882 0.0000000 -0.0000000
0.8490500 0.0000000 2.7735750 0.4415763 0.0000000 -0.0000000
0.8491000 0.0000000 2.7736500 0.4415643 0.0000000 -0.0000000
0.8491500 0.0000000 2.7737250 0.4415524 0.0000000 -0.0000000
0.8492000 0.0000000 2.7738000 0.4415404 0.0000000 -0.0000000
0.8492500 0.0000000 2.7738750 0.4415285 0.0000000 -0.0000000
0.8493000 0.0000000 2.7739500 0.4415166 0.0000000 -0.0000000
0.8493500 0.0000000 2.7740250 0.4415046 0.0000000 -0.0000000
0.8494000 0.0000000 2.7741000 0.4414927 0.0000000 -0.0000000
0.8494500 0.0000000 2.7741750 0.4414808 0.0000000 -0.0000000
0.8495000 0.0000000 2.7742500 0.4414688 0.0000000 -0.0000000
0.8495500 0.0000000 2.7743250 0.4414569 0.0000000 -0.0000000
0.8496000 0.0000000 2.7744000 0.4414450 0.0000000 -0.0000000
0.8496500 0.0000000 2.7744750 0.4414330 0.0000000 -0.0000000
0.8497000 0.0000000 2.7745500 0.4414211 0.0000000 -0.0000000
0.8497500 0.0000000 2.7746250 0.4414092 0.0000000 -0.0000000
0.8498000 0.0000000 2.7747000 0.4413972 0.0000000 -0.0000000
0.8498500 0.0000000 2.7747750 0.4413853 0.0000000 -0.0000000
0.8499000 0.0000000 2.7748500 0.4413734 0.0000000 -0.0000000
0.8499500 0.0000000 2.7749250 0.4413614 0.0000000 -0.0000000
0.8500000 0.0000000 2.7750000 0.4413495 0.0000000 -0.0000000
0.8500500 0.0000000 2.7750750 0.4413376 0.0000000 -0.0000000
0.8501000 0.0000000 2.7751500 0.4413256 0.0000000 -0.0000000
0.8501500 0.0000000 2.7752250 0.4413137 0.0000000 -0.0000000
0.8502000 0.0000000 2.7753000 0.4413018 0.0000000 -0.0000000
0.8502500 0.0000000 2.7753750 0.4412899 0.0000000 -0.0000000
0.8503000 0.0000000 2.7754500 0.4412779 0.0000000 -0.0000000
0.8503500 0.0000000 2.7755250 0.4412660 0.0000000 -0.0000000
0.8504000 0.0000000 2.7756000 0.4412541 0.0000000 -0.0000000
0.8504500 0.0000000 2.7756750 0.4412422 0.0000000 -0.0000000
0.8505000 0.0000000 2.7757500 0.4412303 0.0000000 -0.0000000
0.8505500 0.0000000 2.7758250 0.4412183 0.0000000 -0.0000000
0.8506000 0.0000000 2.7759000 0.4412064 0.0000000 -0.0000000
0.8506500 0.0000000 2.7759750 0.4411945 0.0000000 -0.0000000
0.8507000 0.0000000 2.7760500 0.4411826 0.0000000 -0.0000000
0.8507500 0.0000000 2.7761250 0.4411707 0.0000000 -0.0000000
0.8508000 0.0000000 2.7762000 0.4411587 0.0000000 -0.0000000
0.8508500 0.0000000 2.7762750 0.4411468 0.0000000 -0.0000000
0.8509000 0.0000000 2.7763500 0.4411349 0.0000000 -0.0000000
0.8509500 0.0000000 2.7764250 0.4411230 0.0000000 -0.0000000
0.8510000 0.0000000 2.7765000 0.4411111 0.0000000 -0.0000000
0.8510500 0.0000000 2.7765750 0.4410991 0.0000000 -0.0000000
0.8511000 0.0000000 2.7766500 0.4410872 0.0000000 -0.0000000
0.8511500 0.0000000 2.7767250 0.4410753 0.0000000 -0.0000000
0.8512000 0.0000000 2.7768000 0.4410634 0.0000000 -0.0000000
0.8512500 0.0000000 2.7768750 0.4410515 0.0000000 -0.0000000
0.8513000 0.0000000 2.7769500 0.4410396 0.0000000 -0.0000000
0.8513500 0.0000000 2.7770250 0.4410277 0.0000000 -0.0000000
0.8514000 0.0000000 2.7771000 0.4410158 0.0000000 -0.0000000
0.8514500 0.0000000 2.7771750 0.4410039 0.0000000 -0.0000000
0.8515000 0.0000000 2.7772500 0.4409919 0.0000000 -0.0000000
0.8515500 0.0000000 2.7773250 0.4409800 0.0000000 -0.0000000
0.8516000 0.0000000 2.7774000 0.4409681 0.0000000 -0.0000000
0.8516500 0.0000000 2.7774750 0.4409562 0.0000000 -0.0000000
0.8517000 0.0000000 2.7775500 0.4409443 0.0000000 -0.0000000
0.8517500 0.0000000 2.7776250 0.4409324 0.0000000 -0.0000000
0.8518000 0.0000000 2.7777000 0.4409205 0.0000000 -0.0000000
0.8518500 0.0000000 2.7777750 0.4409086 0.0000000 -0.0000000
0.8519000 0.0000000 2.7778500 0.4408967 0.0000000 -0.0000000
0.8519500 0.0000000 2.7779250 0.4408848 0.0000000 -0.0000000
0.8520000 0.0000000 2.7780000 0.4408729 0.0000000 -0.0000000
0.8520500 0.0000000 2.7780750 0.4408610 0.0000000 -0.0000000
0.8521000 0.0000000 2.7781500 0.4408491 0.0000000 -0.0000000
0.8521500 0.0000000 2.7782250 0.4408372 0.0000000 -0.0000000
0.8522000 0.0000000 2.7783000 0.4408253 0.0000000 -0.0000000
0.8522500 0.0000000 2.7783750 0.4408134 0.0000000 -0.0000000
0.8523000 0.0000000 2.7784500 0.4408015 0.0000000 -0.0000000
0.8523500 0.0000000 2.7785250 0.4407896 0.0000000 -0.0000000
0.8524000 0.0000000 2.7786000 0.4407777 0.0000000 -0.0000000
0.8524500 0.0000000 2.7786750 0.4407658 0.0000000 -0.0000000
0.8525000 0.0000000 2.7787500 0.4407539 0.0000000 -0.0000000
0.8525500 0.0000000 2.7788250 0.4407420 0.0000000 -0.0000000
0.8526000 0.0000000 2.7789000 0.4407301 0.0000000 -0.0000000
0.8526500 0.0000000 2.7789750 0.4407182 0.0000000 -0.0000000
0.8527000 0.0000000 2.7790500 0.4407063 0.0000000 -0.0000000
0.8527500 0.0000000 2.7791250 0.4406944 0.0000000 -0.0000000
0.8528000 0.0000000 2.7792000 0.4406825 0.0000000 -0.0000000
0.8528500 0.0000000 2.7792750 0.4406706 0.0000000 -0.0000000
0.8529000 0.0000000 2.7793500 0.4406587 0.0000000 -0.0000000
0.8529500 0.0000000 2.7794250 0.4406469 0.0000000 -0.0000000
0.8530000 0.0000000 2.7795000 0.4406350 0.0000000 -0.0000000
0.8530500 0.0000000 2.7795750 0.4406231 0.0000000 -0.0000000
0.8531000 0.0000000 2.7796500 0.4406112 0.0000000 -0.0000000
0.8531500 0.0000000 2.7797250 0.4405993 0.0000000 -0.0000000
0.8532000 0.0000000 2.7798000 0.4405874 0.0000000 -0.0000000
0.8532500 0.0000000 2.7798750 0.4405755 0.0000000 -0.0000000
0.8533000 0.0000000 2.7799500 0.4405636 0.0000000 -0.0000000
0.8533500 0.0000000 2.7800250 0.4405517 0.0000000 -0.0000000
0.8534000 0.0000000 2.7801000 0.4405399 0.0000000 -0.0000000
0.8534500 0.0000000 2.7801750 0.4405280 0.0000000 -0.0000000
0.8535000 0.0000000 2.7802500 0.4405161 0.0000000 -0.0000000
0.8535500 0.0000000 2.7803250 0.4405042 0.0000000 -0.0000000
0.8536000 0.0000000 2.7804000 0.4404923 0.0000000 -0.0000000
0.8536500 0.0000000 2.7804750 0.4404804 0.0000000 -0.0000000
0.8537000 0.0000000 2.7805500 0.4404686 0.0000000 -0.0000000
0.8537500 0.0000000 2.7806250 0.4404567 0.0000000 -0.0000000
0.8538000 0.0000000 2.7807000 0.4404448 0.0000000 -0.0000000
0.8538500 0.0000000 2.7807750 0.4404329 0.0000000 -0.0000000
0.8539000 0.0000000 2.7808500 0.4404210 0.0000000 -0.0000000
0.8539500 0.0000000 2.7809250 0.4404092 0.0000000 -0.0000000
0.8540000 0.0000000 2.7810000 0.4403973 0.0000000 -0.0000000
0.8540500 0.0000000 2.7810750 0.4403854 0.0000000 -0.0000000
0.8541000 0.0000000 2.7811500 0.4403735 0.0000000 -0.0000000
0.8541500 0.0000000 2.7812250 0.4403617 0.0000000 -0.0000000
0.8542000 0.0000000 2.7813000 0.4403498 0.0000000 -0.0000000
0.8542500 0.0000000 2.7813750 0.4403379 0.0000000 -0.0000000
0.8543000 0.0000000 2.7814500 0.4403260 0.0000000 -0.0000000
0.8543500 0.0000000 2.7815250 0.4403142 0.0000000 -0.0000000
0.8544000 0.0000000 2.7816000 0.4403023 0.0000000 -0.0000000
0.8544500 0.0000000 2.7816750 0.4402904 0.0000000 -0.0000000
0.8545000 0.0000000 2.7817500 0.4402786 0.0000000 -0.0000000
0.8545500 0.0000000 2.7818250 0.4402667 0.0000000 -0.0000000
0.8546000 0.0000000 2.7819000 0.4402548 0.0000000 -0.0000000
0.8546500 0.0000000 2.7819750 0.4402429 0.0000000 -0.0000000
0.8547000 0.0000000 2.7820500 0.4402311 0.0000000 -0.0000000
0.8547500 0.0000000 2.7821250 0.4402192 0.0000000 -0.0000000
0.8548000 0.0000000 2.7822000 0.4402073 0.0000000 -0.0000000
0.8548500 0.0000000 2.7822750 0.4401955 0.0000000 -0.0000000
0.8549000 0.0000000 2.7823500 0.4401836 0.0000000 -0.0000000
0.8549500 0.0000000 2.7824250 0.4401717 0.0000000 -0.0000000
0.8550000 0.0000000 2.7825000 0.4401599 0.0000000 -0.0000000
0.8550500 0.0000000 2.7825750 0.4401480 0.0000000 -0.0000000
0.8551000 0.0000000 2.7826500 0.4401362 0.0000000 -0.0000000
0.8551500 0.0000000 2.7827250 0.4401243 0.0000000 -0.0000000
0.8552000 0.0000000 2.7828000 0.4401124 0.0000000 -0.0000000
0.8552500 0.0000000 2.7828750 0.4401006 0.0000000 -0.0000000
0.8553000 0.0000000 2.7829500 0.4400887 0.0000000 -0.0000000
0.8553500 0.0000000 2.7830250 0.4400768 0.0000000 -0.0000000
0.8554000 0.0000000 2.7831000 0.4400650 0.0000000 -0.0000000
0.8554500 0.0000000 2.7831750 0.4400531 0.0000000 -0.0000000
0.8555000 0.0000000 2.7832500 0.4400413 0.0000000 -0.0000000
0.8555500 0.0000000 2.7833250 0.4400294 0.0000000 -0.0000000
0.8556000 0.0000000 2.7834000 0.4400176 0.0000000 -0.0000000
0.8556500 0.0000000 2.7834750 0.4400057 0.0000000 -0.0000000
0.8557000 0.0000000 2.7835500 0.4399938 0.0000000 -0.0000000
0.8557500 0.0000000 2.7836250 0.4399820 0.0000000 -0.0000000
0.8558000 0.0000000 2.7837000 0.4399701 0.0000000 -0.0000000
0.8558500 0.0000000 2.7837750 0.4399583 0.0000000 -0.0000000
0.8559000 0.0000000 2.7838500 0.4399464 0.0000000 -0.0000000
0.8559500 0.0000000 2.7839250 0.4399346 0.0000000 -0.0000000
0.8560000 0.0000000 2.7840000 0.4399227 0.0000000 -0.0000000
0.8560500 0.0000000 2.7840750 0.4399109 0.0000000 -0.0000000
0.8561000 0.0000000 2.7841500 0.4398990 0.0000000 -0.0000000
0.8561500 0.0000000 2.7842250 0.4398872 0.0000000 -0.0000000
0.8562000 0.0000000 2.7843000 0.4398753 0.0000000 -0.0000000
0.8562500 0.0000000 2.7843750 0.4398635 0.0000000 -0.0000000
0.8563000 0.0000000 2.7844500 0.4398516 0.0000000 -0.0000000
0.8563500 0.0000000 2.7845250 0.4398398 0.0000000 -0.0000000
0.8564000 0.0000000 2.7846000 0.4398279 0.0000000 -0.0000000
0.8564500 0.0000000 2.7846750 0.4398161 0.0000000 -0.0000000
0.8565000 0.0000000 2.7847500 0.4398042 0.0000000 -0.0000000
0.8565500 0.0000000 2.7848250 0.4397924 0.0000000 -0.0000000
0.8566000 0.0000000 2.7849000 0.4397806 0.0000000 -0.0000000
0.8566500 0.0000000 2.7849750 0.4397687 0.0000000 -0.0000000
0.8567000 0.0000000 2.7850500 0.4397569 0.0000000 -0.0000000
0.8567500 0.0000000 2.7851250 0.4397450 0.0000000 -0.0000000
0.8568000 0.0000000 2.7852000 0.4397332 0.0000000 -0.0000000
0.8568500 0.0000000 2.7852750 0.4397213 0.0000000 -0.0000000
0.8569000 0.0000000 2.7853500 0.4397095 0.0000000 -0.0000000
0.8569500 0.0000000 2.7854250 0.4396977 0.0000000 -0.0000000
0.8570000 0.0000000 2.7855000 0.4396858 0.0000000 -0.0000000
0.8570500 0.0000000 2.7855750 0.4396740 0.0000000 -0.0000000
0.8571000 0.0000000 2.7856500 0.4396622 0.0000000 -0.0000000
0.8571500 0.0000000 2.7857250 0.4396503 0.0000000 -0.0000000
0.8572000 0.0000000 2.7858000 0.4396385 0.0000000 -0.0000000
0.8572500 0.0000000 2.7858750 0.4396266 0.0000000 -0.0000000
0.8573000 0.0000000 2.7859500 0.4396148 0.0000000 -0.0000000
0.8573500 0.0000000 2.7860250 0.4396030 0.0000000 -0.0000000
0.8574000 0.0000000 2.7861000 0.4395911 0.0000000 -0.0000000
0.8574500 0.0000000 2.7861750 0.4395793 0.0000000 -0.0000000
0.8575000 0.0000000 2.7862500 0.4395675 0.0000000 -0.0000000
0.8575500 0.0000000 2.7863250 0.4395556 0.0000000 -0.0000000
0.8576000 0.0000000 2.7864000 0.4395438 0.0000000 -0.0000000
0.8576500 0.0000000 2.7864750 0.4395320 0.0000000 -0.0000000
0.8577000 0.0000000 2.7865500 0.4395201 0.0000000 -0.0000000
0.8577500 0.0000000 2.7866250 0.4395083 0.0000000 -0.0000000
0.8578000 0.0000000 2.7867000 0.4394965 0.0000000 -0.0000000
0.8578500 0.0000000 2.7867750 0.4394847 0.0000000 -0.0000000
0.8579000 0.0000000 2.7868500 0.4394728 0.0000000 -0.0000000
0.8579500 0.0000000 2.7869250 0.4394610 0.0000000 -0.0000000
0.8580000 0.0000000 2.7870000 0.4394492 0.0000000 -0.0000000
0.8580500 0.0000000 2.7870750 0.4394374 0.0000000 -0.0000000
0.8581000 0.0000000 2.7871500 0.4394255 0.0000000 -0.0000000
0.8581500 0.0000000 2.7872250 0.4394137 0.0000000 -0.0000000
0.8582000 0.0000000 2.7873000 0.4394019 0.0000000 -0.0000000
0.8582500 0.0000000 2.7873750 0.4393901 0.0000000 -0.0000000
0.8583000 0.0000000 2.7874500 0.4393782 0.0000000 -0.0000000
